Name,Base_price,Body_style,Seats,Base_ Engine,Base_Power,Mileage,Drive,Towing,Min_cargo_L,Front_headroom,Front_legroom,Rear_legroom,Rear_shoulder,Fuel_capacity,Batt,Range
2021 Acura TLX,44132,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44133,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44134,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44135,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44136,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44137,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44138,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44139,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44140,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44141,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44142,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44143,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44144,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44145,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44146,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44147,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44148,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44149,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44150,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44151,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44152,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44153,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44154,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2021 Acura TLX,44155,Sedan,5,Gasoline,272,9.8,AWD,0,382,37.2,42.5,34.9,55,60,0,612
2022 Alfa Romeo Giulia,55995,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,55996,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,55997,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,55998,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,55999,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56000,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56001,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56002,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56003,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56004,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56005,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56006,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56007,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56008,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56009,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56010,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56011,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56012,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56013,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56014,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56015,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56016,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56017,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56018,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56019,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56020,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56021,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56022,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56023,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56024,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56025,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56026,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56027,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56028,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56029,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56030,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56031,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56032,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56033,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56034,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56035,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56036,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56037,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56038,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56039,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56040,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56041,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56042,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56043,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56044,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56045,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56046,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56047,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56048,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56049,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56050,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56051,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56052,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56053,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56054,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56055,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56056,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56057,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56058,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56059,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56060,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56061,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56062,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56063,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56064,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56065,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56066,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56067,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56068,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56069,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56070,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56071,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56072,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56073,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56074,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56075,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56076,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56077,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56078,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56079,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56080,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56081,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56082,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56083,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56084,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56085,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56086,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56087,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56088,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56089,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56090,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56091,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56092,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56093,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56094,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56095,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56096,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56097,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56098,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56099,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56100,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56101,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56102,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56103,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56104,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56105,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56106,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56107,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56108,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56109,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56110,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56111,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56112,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56113,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56114,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56115,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56116,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56117,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56118,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56119,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56120,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56121,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56122,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56123,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56124,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56125,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56126,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56127,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56128,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56129,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56130,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56131,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56132,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56133,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56134,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56135,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56136,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56137,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56138,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56139,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56140,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56141,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56142,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56143,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56144,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56145,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Alfa Romeo Giulia,56146,Sedan,5,Gasoline,280,9.2,AWD,0,,38.6,42.4,35.1,53.6,57,0,620
2022 Aston Martin DB11,236500,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236501,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236502,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236503,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236504,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236505,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236506,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236507,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236508,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236509,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236510,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236511,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236512,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236513,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236514,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236515,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236516,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236517,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236518,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236519,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236520,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236521,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236522,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236523,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236524,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236525,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236526,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236527,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236528,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236529,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236530,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236531,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236532,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236533,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236534,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236535,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236536,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236537,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236538,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236539,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236540,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236541,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
2022 Aston Martin DB11,236542,Coupe,4,Gasoline,527,11.6,RWD,0,,,,,,78,0,675
